Gene seq,Link to JGI page
4223,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300052324&data_type=assembled&gene_oid=Ga0504717_004711_121_1626
420,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300052324&data_type=assembled&gene_oid=Ga0504717_106825_3_422
28686,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300052324&data_type=assembled&gene_oid=Ga0504717_007150_2_1363
16848,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300052324&data_type=assembled&gene_oid=Ga0504717_008695_2_1261
314,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300052324&data_type=assembled&gene_oid=Ga0504717_006689_2_1405
33,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300035596&data_type=assembled&gene_oid=Ga0374552_037373_2_652
46,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300035596&data_type=assembled&gene_oid=Ga0374552_018743_9_857
165,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300035596&data_type=assembled&gene_oid=Ga0374552_003110_1_1596
55,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300035596&data_type=assembled&gene_oid=Ga0374552_008685_107_1141
206,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300035596&data_type=assembled&gene_oid=Ga0374552_001809_24_1754
47,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300035596&data_type=assembled&gene_oid=Ga0374552_021264_1_816
29,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300035596&data_type=assembled&gene_oid=Ga0374552_016503_49_903
45,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300035596&data_type=assembled&gene_oid=Ga0374552_025828_42_758
152,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300035596&data_type=assembled&gene_oid=Ga0374552_002554_191_1756
268,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300035596&data_type=assembled&gene_oid=Ga0374552_003116_7_1647
317,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300035596&data_type=assembled&gene_oid=Ga0374552_002105_111_1874
38,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300035596&data_type=assembled&gene_oid=Ga0374552_052477_3_569
62,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300035596&data_type=assembled&gene_oid=Ga0374552_008910_3_1130
387,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300035596&data_type=assembled&gene_oid=Ga0374552_001973_2_1789
91,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300035596&data_type=assembled&gene_oid=Ga0374552_013578_3_974
54,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300035572&data_type=assembled&gene_oid=Ga0374532_023456_41_829
264,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300035572&data_type=assembled&gene_oid=Ga0374532_003313_73_1764
417,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300035572&data_type=assembled&gene_oid=Ga0374532_114143_3_419
30,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300035572&data_type=assembled&gene_oid=Ga0374532_027576_1_774
18,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300035572&data_type=assembled&gene_oid=Ga0374532_052691_4_585
198,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300035572&data_type=assembled&gene_oid=Ga0374532_005846_1_1425
85,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300035572&data_type=assembled&gene_oid=Ga0374532_008453_218_1243
127,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300035572&data_type=assembled&gene_oid=Ga0374532_021787_3_854
107,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300035572&data_type=assembled&gene_oid=Ga0374532_038765_2_667
88,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300035572&data_type=assembled&gene_oid=Ga0374532_009587_99_1184
134,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300035572&data_type=assembled&gene_oid=Ga0374532_002377_3_1832
48,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300035572&data_type=assembled&gene_oid=Ga0374532_016027_3_962
172,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300035572&data_type=assembled&gene_oid=Ga0374532_002723_98_1861
59,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300035572&data_type=assembled&gene_oid=Ga0374532_013722_1_1032
52,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300035572&data_type=assembled&gene_oid=Ga0374532_008995_63_1211
31,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300035572&data_type=assembled&gene_oid=Ga0374532_018506_66_911
21,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300035572&data_type=assembled&gene_oid=Ga0374532_031769_2_727
34,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300035572&data_type=assembled&gene_oid=Ga0374532_014889_2_640
22,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300035572&data_type=assembled&gene_oid=Ga0374532_028802_2_757
52,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300035572&data_type=assembled&gene_oid=Ga0374532_011402_23_1105
34,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300035572&data_type=assembled&gene_oid=Ga0374532_009048_3_1208
368,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300035572&data_type=assembled&gene_oid=Ga0374532_003728_3_1688
76,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300035572&data_type=assembled&gene_oid=Ga0374532_024754_23_808
333,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300052329&data_type=assembled&gene_oid=Ga0504725_101196_47_379
15880,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300052329&data_type=assembled&gene_oid=Ga0504725_005843_1_1281
339,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300052329&data_type=assembled&gene_oid=Ga0504725_021059_2_340
102,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300052329&data_type=assembled&gene_oid=Ga0504725_015162_3_857
4282,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300052329&data_type=assembled&gene_oid=Ga0504725_001546_9_1886
10558,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300052329&data_type=assembled&gene_oid=Ga0504725_005841_1_1281
113,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300052336&data_type=assembled&gene_oid=Ga0529046_12086_1_645
1815,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300052336&data_type=assembled&gene_oid=Ga0529046_00599_2_1879
369,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300052336&data_type=assembled&gene_oid=Ga0529046_02690_2_1156
1609,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300052341&data_type=assembled&gene_oid=Ga0529042_01855_120_1283
1048,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300052341&data_type=assembled&gene_oid=Ga0529042_05441_1_834
214,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300052341&data_type=assembled&gene_oid=Ga0529042_08038_1_717
38,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300037828&data_type=assembled&gene_oid=Ga0401324_079514_3_533
127,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300037828&data_type=assembled&gene_oid=Ga0401324_027599_3_845
81,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300037828&data_type=assembled&gene_oid=Ga0401324_004919_84_1643
77,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300037828&data_type=assembled&gene_oid=Ga0401324_015781_101_1060
124,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300037828&data_type=assembled&gene_oid=Ga0401324_003657_104_1780
146,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300037828&data_type=assembled&gene_oid=Ga0401324_012139_2_1027
45,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300037828&data_type=assembled&gene_oid=Ga0401324_036374_2_748
41,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300037828&data_type=assembled&gene_oid=Ga0401324_028159_3_836
26,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300037828&data_type=assembled&gene_oid=Ga0401324_075321_2_544
104,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300037828&data_type=assembled&gene_oid=Ga0401324_007875_1_1365
39,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300037828&data_type=assembled&gene_oid=Ga0401324_031999_101_793
38,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300037828&data_type=assembled&gene_oid=Ga0401324_028949_1_828
198,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300037828&data_type=assembled&gene_oid=Ga0401324_003377_6_1805
34,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300037828&data_type=assembled&gene_oid=Ga0401324_032242_2_784
96,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300037828&data_type=assembled&gene_oid=Ga0401324_003689_110_1837
100,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300037828&data_type=assembled&gene_oid=Ga0401324_015149_59_1078
56,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300037828&data_type=assembled&gene_oid=Ga0401324_027957_1_840
32,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300037828&data_type=assembled&gene_oid=Ga0401324_028840_22_828
514,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300037828&data_type=assembled&gene_oid=Ga0401324_011480_3_959
168,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300037828&data_type=assembled&gene_oid=Ga0401324_012690_3_1022
